SerialId,Date,SongTitle,durationSec,viewCount,likeCount,dislikeCount,commentCount,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct
2416,8 / 3 / 2019,"Making Of Batti Gul Meter Chalu | Shahid Kapoor, Shraddha Kapoor, Divyendu Sharma and Yami Gautam",317,37578964,64402,3886,393,-1,-1,-1,-1,417,1131,1063,1013,1124,1142,1159,957,1300,935,1115,1006,1077,351,310,1476,592,869,933,1345
2417,7 / 3 / 2019,"Making of Gold Tamba Video Song | Batti Gul Meter Chalu | Shahid Kapoor, Shraddha Kapoor",359,54527962,49803,2579,568,-1,-1,-1,-1,1370,765,374,716,436,523,166,583,518,1258,823,864,951,966,289,1245,1050,1325,232,518
2418,7 / 3 / 2019,"Making Of Batti Gul Meter Chalu | Shahid Kapoor, Shraddha Kapoor, Divyendu Sharma | Yami Gautam",281,17663147,44133,6097,1835,-1,-1,-1,-1,482,956,1378,1439,413,1250,463,1199,1416,387,496,1177,1450,997,1270,1378,1433,423,440,940
2419,7 / 3 / 2019,Assalatul Video Song | Ishqeria | Richa Chadha | Neil Nitin Mukesh | Aarish Singh | Rashid Khan,338,39273544,42766,7046,346,-1,-1,-1,-1,202,80,412,500,546,839,945,490,553,162,957,737,839,756,391,399,582,995,474,1073
2420,7 / 3 / 2019,Tera Hua Full Audio | Loveyatri | Atif Aslam | Aayush Sharma | Warina Hussain|Tanishk Bagchi Manoj M,396,71722575,42277,5846,415,-1,-1,-1,-1,315,763,1040,600,166,1039,1371,1126,1473,87,1494,88,1497,595,84,949,603,426,815,686
2421,6 / 3 / 2019,"Hard Hard Full Audio | Batti Gul Meter Chalu | Shahid K, Shraddha K | Mika Singh,Sachet T,Prakriti K",347,34303063,52884,3311,1141,-1,-1,-1,-1,742,147,930,203,993,67,290,50,1218,956,833,748,964,791,916,735,498,1462,1387,656
2422,6 / 3 / 2019,"Dialogue Promo 6:Uttarakhand Mein Hai Aap: Batti Gul Meter Chalu | Shahid K, Shraddha K,Divyendu S",230,25758210,17014,9923,478,-1,-1,-1,-1,1196,1436,318,1181,1023,686,1167,924,988,814,74,1045,87,82,40,758,328,1321,788,333
2423,6 / 3 / 2019,"Dialogue Promo 7: Batti Gul Meter Chalu |Shahid Kapoor, Shraddha Kapoor, Divyendu Sharma,Yami Gautam",391,72507438,13417,1298,513,-1,-1,-1,-1,594,1163,1357,1218,290,610,923,1254,696,179,1007,234,47,759,1253,1031,659,546,1180,377
2424,6 / 3 / 2019,"Ilaahi Video | 22 Days | Rahul Dev, Shiivam Tiwari, Sophia Singh | Palak Muchchal | Arun Dev Yadav",268,62445734,97675,2201,706,-1,-1,-1,-1,311,456,344,1311,1450,454,613,1090,1195,235,599,821,582,214,978,1074,1137,1059,1197,284
2425,5 / 3 / 2019,Don't Worry (Hey Ram) Lyrical Video | OMG!! Oh My God | Akshay Kumar,409,60905272,17078,6051,1776,-1,-1,-1,-1,444,1407,1421,1208,1370,1494,1144,577,1281,1340,1116,1100,1477,679,586,99,54,430,1389,671
2426,5 / 3 / 2019,"Hari Bol Lyrical Video | Oh My God | Akshay Kumar, Paresh Rawal",262,76398308,72035,6271,1227,-1,-1,-1,-1,1427,567,122,96,1177,472,711,226,296,979,513,167,593,921,73,472,988,1225,907,553
2427,5 / 3 / 2019,"Dialogues Promo 1 : 22 Days | Rahul Dev, Shivam Tiwari, Sophia Singh",236,27300804,61355,9312,1885,-1,-1,-1,-1,370,360,487,422,51,298,183,49,209,1438,121,814,1282,274,885,1476,386,411,1164,1361
2428,5 / 3 / 2019,Ready To Move Video With Lyrics | The Prowl Anthem | Tiger Shroff | Armaan Malik | Amaal Mallik,310,24218473,67754,9157,504,-1,-1,-1,-1,1017,278,457,544,131,1432,1070,856,922,669,1127,50,1202,261,436,1450,574,1024,225,1237
2429,4 / 3 / 2019,"BLACKMAGIC SONG | 22 Days | Rahul Dev, Shiivam Tiwari, Sophia Singh | Aditya Narayan |Arun Dev Yadav",378,65638675,89445,5612,795,-1,-1,-1,-1,911,1401,473,683,1212,238,772,1274,92,685,1365,655,240,653,1397,134,1038,748,507,865
2430,4 / 3 / 2019,"Dialogue Promo 5: Accident Nhi Suicide Thi : Batti Gul Meter Chalu | Shahid K, Shraddha K,Divyendu S",188,10810298,48854,4013,1883,-1,-1,-1,-1,405,453,1282,187,895,125,845,968,646,1408,426,952,334,93,1281,483,483,76,75,367
2431,4 / 3 / 2019,Exclusive Interview: Rajkummar Rao & Shraddha Kapoor | STREE | Movie â–ºReleasing Tomorrow,392,75596155,90929,2120,1388,-1,-1,-1,-1,1214,266,68,145,1209,1188,501,204,895,1327,656,149,293,121,800,628,905,617,656,805
2432,4 / 3 / 2019,"Aao Kabhi Haveli Pe Video With Lyrics | STREE | Kriti Sanon | Badshah,Nikhita Gandhi,Sachin / Jigar",394,56684364,43385,7881,1710,-1,-1,-1,-1,726,786,1146,880,280,245,170,1062,845,310,518,797,1107,1310,1303,824,1392,141,265,1087
2433,3 / 3 / 2019,Offical Title Track: Ishqeria | Richa Chadha | Neil Nitin Mukesh,288,63685906,66101,9617,274,-1,-1,-1,-1,1081,63,1335,281,357,825,392,78,1315,171,139,1456,932,855,881,611,734,1013,143,1019
2434,3 / 3 / 2019,"Akh Lad Jaave With Lyrics | Loveyatri | Aayush S | Warina H |Badshah,Tanishk Bagchi,Jubin N,Asees K",255,45557054,41074,4673,1570,-1,-1,-1,-1,709,1071,475,976,1257,847,996,745,686,996,1173,1444,509,796,1028,703,1386,300,712,1409
2435,3 / 3 / 2019,Best of Guru Randhawa | Guru Randhawa Birthday Special | Audio Jukebox | Songs 2018 | T/Series,389,60157204,86507,2514,1865,-1,-1,-1,-1,679,1181,475,832,1375,1160,779,1360,878,537,120,1177,709,984,1444,828,1471,890,235,1439
2436,3 / 3 / 2019,Atif Aslam: Tera Hua Video | Loveyatri | Aayush Sharma | Warina Hussain | Tanishk Bagchi Manoj M,259,74239094,98422,4818,1376,-1,-1,-1,-1,943,608,889,536,191,655,1286,580,1033,1162,1162,1296,965,972,1411,464,54,359,111,1410
2437,2 / 3 / 2019,"Hard Hard Video | Batti Gul Meter Chalu | Shahid K, Shraddha K | Mika Singh, Sachet T, Prakriti K",234,64057788,88647,4616,907,-1,-1,-1,-1,574,125,696,390,615,129,381,1376,313,440,1209,642,1481,236,1033,40,1076,1389,1031,1489
2438,2 / 3 / 2019,Mumbai Screening Of Short Movie: Black Briefcase | Manish Paul,306,71242034,77283,4373,791,-1,-1,-1,-1,352,921,1308,1033,658,157,1480,1199,1306,73,464,147,1059,814,1121,1353,152,1235,643,1066
2439,2 / 3 / 2019,Top 15 / Romantic Compilation Of Tulsi Kumar Songs | Video Jukebox | Most Romantic Love Songs,194,75154763,78093,9713,1668,-1,-1,-1,-1,107,302,964,1036,1078,92,820,695,1265,498,551,315,564,174,670,532,914,809,696,1065
2440,2 / 3 / 2019,DILBAR Full Song | Satyameva Jayate | John Abraham Nora Fatehi | Tanishk B Neha Kakkar Ikka Dhvani,239,19490990,48932,2671,956,-1,-1,-1,-1,352,498,515,882,408,1181,1315,1022,563,850,463,1445,1300,747,837,313,1089,1026,1062,747
2441,1 / 3 / 2019,Dekhte Dekhte Full Audio | Atif A | Batti Gul Meter Chalu | Shahid K Shraddha K | Nusrat Saab,189,58825041,93798,6032,746,-1,-1,-1,-1,1066,529,370,493,669,1465,54,1055,1021,831,815,1176,231,568,1161,478,1095,693,1081,499
2442,1 / 3 / 2019,Ready To Move Full Audio | The Prowl Anthem | Featuring Tiger Shroff | Armaan Malik | Amaal Mallik,367,18753476,12399,3666,301,-1,-1,-1,-1,873,1223,879,353,597,1486,100,720,950,1058,179,130,255,894,824,144,1100,429,999,603
2443,1 / 3 / 2019,Loveyatri: Making Of Chogada Song | Aayush Sharma | Warina Hussain,324,27645079,36695,1062,424,-1,-1,-1,-1,844,120,546,206,1461,345,345,1348,759,691,522,310,478,272,984,498,78,806,1293,497
2444,1 / 3 / 2019,All About Music 2018: In Conversation With Bhushan Kumar | T/Series,226,76011825,19778,5909,1812,-1,-1,-1,-1,70,1155,57,1111,752,559,577,392,257,1463,1219,201,350,1346,511,1458,1219,164,437,1062
2445,28 / 2 / 2019,Atif A: Dekhte Dekhte Lyrical | Batti Gul Meter Chalu | Shahid K Shraddha | Nusrat Saab Rochak Manoj,285,33613210,51287,7854,864,-1,-1,-1,887,295,794,766,668,1367,756,815,1249,703,831,972,146,1129,1162,406,1408,711,496,1333,277
2446,28 / 2 / 2019,Dialogue Promo: Satyameva Jayate | John Abraham | Manoj Bajpayee,309,61961088,85733,7669,1589,-1,-1,-1,715,508,267,1461,1263,443,1305,1347,847,539,111,134,948,132,620,1118,1167,1217,1400,1394,860
2447,28 / 2 / 2019,"Making Of Aao Kabhi Haveli Pe Song | STREE | Kriti Sanon | Badshah, Nikhita Gandhi, Sachin / Jigar",358,42345452,32895,1848,948,-1,-1,-1,1008,1097,620,894,1224,1321,570,1320,1159,92,105,155,858,394,1108,316,1045,1085,895,1217,604
2448,28 / 2 / 2019,Akh Lad Jaave Full Audio | Loveyatri | Aayush Sharma | Warina Hussain,198,78617984,42392,4735,1450,-1,-1,-1,841,858,431,1480,563,252,693,523,1360,1153,458,567,200,977,593,847,967,1389,152,1009,219
2449,27 / 2 / 2019,"Gold Tamba Video With Lyrics | Batti Gul Meter Chalu | Shahid Kapoor, Shraddha Kapoor",387,18045684,76267,2296,1021,-1,-1,-1,829,638,990,343,1349,143,989,382,240,966,742,139,425,1361,640,1196,173,85,925,1176,1258
2450,27 / 2 / 2019,Ready To Move Video Song | The Prowl Anthem | Featuring Tiger Shroff | Armaan Malik | Amaal Mallik,388,75751339,56812,6462,1663,-1,-1,-1,725,273,1498,1036,214,785,383,1475,1109,1207,227,63,422,1092,129,898,536,1285,331,1466,961
2451,27 / 2 / 2019,Cover Version : Humnava Mere Song | Jubin Nautiyal | Amrita Nayak,301,30865968,46476,6741,772,-1,-1,-1,110,749,865,66,310,1398,182,538,663,1377,78,906,1151,1035,221,1039,878,480,1440,1458,689
2452,27 / 2 / 2019,"Aao Kabhi Haveli Pe Full Audio Song | STREE | Kriti Sanon | Badshah, Nikhita Gandhi, Sachin / Jigar",195,28909198,31762,8358,1259,-1,-1,-1,1204,244,532,520,537,807,783,752,1397,500,272,181,432,1047,1099,342,445,262,170,1068,836
2453,26 / 2 / 2019,Tajdar E Haram Full Video | Satyameva Jayate | John Abraham | Manoj Bajpayee | Sajid Wajid |,348,44435575,77849,6928,1320,-1,-1,-1,937,1073,1193,1377,985,62,847,314,246,605,1235,206,427,1156,76,246,1072,684,1227,131,416
2454,26 / 2 / 2019,PANIYON SA Full Song | Satyameva Jayate | John Abraham | Aisha Sharma | Tulsi Kumar | Atif Aslam,331,17649553,79108,8229,789,-1,-1,-1,1388,657,1255,405,1302,1158,111,866,234,1229,1128,421,1118,640,106,233,169,529,273,1457,1051
2455,26 / 2 / 2019,Tere Jaisa Full Video | SATYAMEVA JAYATE | Arko | Tulsi Kumar | John Abraham | Aisha Sharma,192,40152308,34188,4145,950,-1,-1,-1,1430,848,367,136,1207,768,720,1101,56,546,573,857,167,116,466,498,369,1420,642,900,1278
2456,26 / 2 / 2019,Song Teaser: Akh Lad Jaave | Loveyatri | Video Song Releasing Tomorrow,312,32379432,31488,5440,911,-1,-1,-1,1234,831,108,1116,936,663,1076,1060,833,411,872,1327,429,1383,403,917,1123,769,418,958,186
2457,25 / 2 / 2019,"Full Album: STREE | Sachin / Jigar | Rajkummar Rao, Shraddha Kapoor | Audio Jukebox",288,68422059,78982,6058,1288,-1,-1,-1,1266,1414,405,1492,1091,633,1333,88,657,803,774,1136,311,1161,100,119,422,406,639,738,676
2458,25 / 2 / 2019,"Aao Kabhi Haveli Pe Video | STREE | Kriti Sanon | Badshah, Nikhita Gandhi, Sachin / Jigar",223,63641003,62337,6606,1777,-1,-1,-1,207,337,53,699,706,234,1146,856,250,637,1241,943,1321,1233,47,122,921,1402,261,1387,900
2459,25 / 2 / 2019,"Akh Lad Jaave | Loveyatri|Aayush Sharma |Warina Hussain |Badshah, Tanishk Bagchi,Jubin N, ,Asees K",386,38746309,37612,2344,374,-1,-1,-1,867,1220,1470,1160,191,252,975,822,585,224,509,957,1145,156,702,1463,644,895,632,296,1097
2460,25 / 2 / 2019,Eid Special | Dialogue Promo: Satyameva Jayate | Movie In Cinemas Now,308,11183910,43640,5854,1189,-1,-1,-1,563,1485,893,1389,1093,1204,1405,1482,1496,1482,720,128,67,279,1052,494,1141,1040,982,1088,1373
2461,24 / 2 / 2019,"Nazar Na Lag Jaaye Full Audio | STREE | Rajkummar Rao, Shraddha Kapoor | Ash King & Sachin/Jigar",364,51812360,62941,2753,533,-1,-1,-1,826,246,480,1281,1478,64,898,838,332,446,470,308,973,1339,1323,611,782,94,1198,1167,1147
2462,24 / 2 / 2019,"Chogada With Lyrics | Loveyatri | Aayush Sharma | Warina Hussain | Darshan Raval, Lijo/DJ Chetas",342,76246792,72472,7537,1973,-1,-1,-1,1105,753,810,553,758,1413,741,824,1023,554,911,1203,212,854,1112,1470,388,1204,531,1022,1241
2463,24 / 2 / 2019,Atif A: Dekhte Dekhte Song | Batti Gul Meter Chalu | Shahid K Shraddha K | Nusrat Saab Rochak Manoj,305,50073387,57873,3040,1743,-1,-1,-1,537,1268,727,334,1068,60,631,806,1088,934,1040,900,353,158,906,1321,1104,357,1381,1092,929
2464,24 / 2 / 2019,"Nazar Na Lag Jaaye With Lyrics | STREE | Rajkummar Rao, Shraddha Kapoor | Ash King & Sachin/Jigar",219,69316265,96885,9092,1772,-1,-1,-1,688,933,834,1076,758,1197,876,225,604,1174,1132,790,596,1239,305,432,1318,826,305,579,197
2465,23 / 2 / 2019,"Teaser: Ready To Move (The Prowl Anthem Ft. Tiger Shroff) / Armaan Malik, Amaal Mallik",319,63975662,61436,8215,835,-1,-1,-1,274,230,232,683,192,300,320,667,789,373,178,945,1303,551,423,1009,572,665,725,1073,334
2466,23 / 2 / 2019,Tu Kahan Gaya :Tribute Song / Shri Atal Bihari Vajpayee Ji | Happy Productions | Padamjeet Sehrawat,301,30417926,19933,1335,1831,-1,-1,-1,173,515,302,938,481,556,407,837,1067,913,318,869,1486,826,815,1282,671,1377,202,114,494
2467,23 / 2 / 2019,"Gold Tamba Full Audio Song | Batti Gul Meter Chalu | Shahid Kapoor, Shraddha Kapoor",222,36765453,32804,7474,375,-1,-1,-1,1423,1260,290,954,1429,710,1153,822,588,332,95,963,812,1332,1060,1164,1087,1043,438,748,1305
2468,23 / 2 / 2019,"Chogada Full Audio Song | Loveyatri | Aayush Sharma | Warina Hussain | Darshan Raval, Lijo/DJ Chetas",273,40713923,42822,4409,365,-1,-1,-1,470,638,704,1408,1420,248,406,451,151,1152,1110,653,1321,1168,377,497,1261,1497,845,353,1191
2469,22 / 2 / 2019,MOVIE REVIEW: Satyameva Jayate | John Abraham | Manoj Bajpayee | Aisha Sharma,291,39327472,22795,9350,1588,-1,-1,-1,792,415,716,535,125,909,902,1444,1336,1457,555,276,222,632,1454,852,41,375,504,1266,666
2470,22 / 2 / 2019,REVIEW: Satyameva Jayate | John Abraham | Manoj Bajpayee | Aisha Sharma,300,22249097,95784,8096,1011,-1,-1,-1,1439,185,505,191,343,1450,903,594,427,1212,1486,436,405,942,313,1144,945,818,1187,1015,869
2471,22 / 2 / 2019,REVIEW: Satyameva Jayate | John Abraham | Manoj Bajpayee | Aisha Sharma,336,22853629,76956,6637,532,-1,-1,-1,605,875,53,845,363,133,1142,401,443,576,1067,559,194,344,1500,1287,136,712,696,911,389
2472,22 / 2 / 2019,MOVIE REVIEW: Satyameva Jayate | John Abraham | Manoj Bajpayee | Aisha Sharma,370,14373504,18191,3533,1794,-1,-1,-1,940,283,553,765,1003,163,338,193,119,1249,1003,1335,1474,126,1053,1398,549,1094,1494,506,965
2473,21 / 2 / 2019,Short Film : Black Briefcase | Maniesh Paul I Kartik Singh I Vevek Paul I Cinemaddicts9,237,34132981,52662,7638,775,-1,-1,-1,1285,1254,432,293,1307,1236,795,704,765,1362,825,993,1151,161,1271,683,1157,1480,141,937,305
2474,21 / 2 / 2019,Exclusive Interview: John Abraham | Manoj Bajpayee | Aisha Sharma | Satyameva Jayate,252,23350061,25491,3870,399,-1,-1,-1,714,657,138,1200,254,1207,579,461,498,1324,917,478,486,729,1467,1002,78,607,351,258,1428
2475,21 / 2 / 2019,BEST OF ATIF ASLAM | TOP 10 BOLLYWOOD SONGS | JUKEBOX 2018,387,38821669,76900,3224,1582,-1,-1,-1,1210,1150,902,786,1014,274,1159,1230,1206,460,393,1094,459,164,942,1124,299,228,968,895,117
2476,21 / 2 / 2019,"Mere Nishaan Song With Lyrics | Oh My God | Akshay Kumar, Paresh Rawal",410,52507162,95663,8790,1517,-1,-1,-1,540,807,512,463,601,709,736,587,152,1340,297,1221,1372,160,51,387,116,1078,1081,1169,1342
2477,20 / 2 / 2019,"Go Go Govinda Lyrical Video | OMG (Oh My God) | Sonakshi Sinha, Prabhu Deva",365,26600840,52778,2620,958,-1,-1,-1,899,1476,147,853,999,477,1328,106,493,1410,60,598,269,909,1086,1356,502,1459,1337,1487,816
2478,20 / 2 / 2019,"Kamariya Full Audio Song | STREE | Nora Fatehi | Rajkummar Rao | Aastha Gill, Divya Kumar",251,78180173,53815,4263,1097,-1,-1,-1,312,674,443,669,202,1169,987,269,166,688,987,1081,910,1091,833,1338,1158,114,1396,897,1265
2479,20 / 2 / 2019,"Lyrical Video :Phir Mohabbat | Murder 2 | Emraan Hashmi, Jacqueline Fernandez",243,39091825,29178,5773,1457,-1,-1,-1,981,663,909,1319,1192,1134,927,989,403,497,541,426,782,1383,849,123,60,84,476,135,1316
2480,20 / 2 / 2019,"Kalesh Song | Millind Gaba, Mika Singh | Hindi Songs 2018 | DirectorGifty | New Songs 2018",263,8104417,26533,8790,700,-1,-1,-1,770,496,224,1248,150,526,225,1483,334,576,368,442,85,1074,1187,171,381,126,1217,472,278
2481,19 / 2 / 2019,"Neha Kakkar: Halka Halka Unplugged With Lyrics | FANNEY KHAN | Aishwarya Rai Bachchan, Rajkummar Rao",344,68587636,18962,1900,943,-1,-1,-1,1272,960,53,578,805,644,1040,1157,593,1173,166,1410,321,251,53,1014,1314,665,421,1415,1234
2482,19 / 2 / 2019,Bridal Photo/shoot : Divya Khosla Kumar | Reynu Taandon / Part / 3,276,56163746,64313,3242,190,-1,-1,-1,69,615,1112,491,155,880,1217,1055,591,568,691,1499,999,1240,732,95,1018,1087,1231,1254,1082
2483,19 / 2 / 2019,Bridal Photo/shoot : Divya Khosla Kumar | Reynu Taandon,275,23935530,97668,7539,1302,-1,-1,-1,1474,1291,980,1201,115,277,1193,623,1171,601,1330,1199,75,1206,1310,840,1129,958,43,308,569
2484,19 / 2 / 2019,Bridal Photo/shoot : Divya Khosla Kumar | Reynu Taandon / Part / 2,295,19637428,65090,4711,1203,-1,-1,-1,761,1386,74,779,444,1428,607,960,332,1011,483,1245,789,1004,288,105,1262,511,1055,933,117
2485,18 / 2 / 2019,"Gold Tamba Video Song | Batti Gul Meter Chalu | Shahid Kapoor, Shraddha Kapoor",213,77699867,66426,7048,490,-1,-1,-1,1262,811,422,920,1379,1365,829,725,1210,1279,1226,1159,1446,1009,734,1062,310,1178,1009,196,520
2486,18 / 2 / 2019,Bharat Teaser | Salman Khan | EID 2019 | Ali Abbas Zafar | T/Series,345,10808677,10497,4469,648,-1,-1,-1,1223,114,901,219,1208,300,261,579,1215,1152,624,1317,1295,195,1493,274,967,692,232,953,430
2487,18 / 2 / 2019,"Nazar Na Lag Jaaye Video Song | STREE | Rajkummar Rao, Shraddha Kapoor | Ash King & Sachin/Jigar",416,22896486,70803,9454,715,-1,-1,-1,1475,631,254,756,1067,534,241,1007,528,1325,305,1299,113,1430,514,315,71,807,674,149,1134
2488,18 / 2 / 2019,Yeh Hamara Watan Video Song | Happy Independence Day,235,40268087,29059,2983,114,-1,-1,-1,122,239,943,283,927,900,241,1352,1404,1325,519,698,302,867,979,299,1345,275,200,284,590
2489,17 / 2 / 2019,"Dialogue Promo 3:Batti Gul Meter Chalu | Shahid Kapoor, Shraddha Kapoor, Divyendu Sharma,Yami Gautam",201,8123196,22151,4763,1711,-1,-1,-1,153,1393,471,1013,904,661,503,1037,1279,1117,222,635,253,675,801,1290,172,1093,560,932,42
2490,17 / 2 / 2019,"Dialogue Promo 2: Batti Gul Meter Chalu |Shahid Kapoor, Shraddha Kapoor, Divyendu Sharma,Yami Gautam",388,72311932,47475,1683,1557,-1,-1,-1,412,620,418,915,932,749,1028,144,952,1327,1301,1388,571,938,766,405,1309,181,652,83,1147
2491,17 / 2 / 2019,"Dialogue Promo 1:Batti Gul Meter Chalu | Shahid Kapoor, Shraddha Kapoor, Divyendu Sharma,Yami Gautam",297,68691193,43804,4053,1610,-1,-1,-1,156,976,462,60,312,1277,1440,1323,910,1215,205,161,633,357,313,1450,381,227,850,453,1384
2492,17 / 2 / 2019,"Dialogue Promo 4:Batti Gul Meter Chalu | Shahid Kapoor, Shraddha Kapoor, Divyendu Sharma,Yami Gautam",247,13245919,79328,4955,1665,-1,-1,-1,526,411,646,773,1382,541,719,294,467,141,993,460,1277,406,297,1174,139,257,1175,1445,1081
2493,16 / 2 / 2019,John Abraham: VIR | Satyameva Jayate | Movie Releasing â–ºTOMORROW,370,28350041,18110,6407,1420,-1,-1,-1,1003,233,1195,968,879,1413,173,767,961,247,95,771,1446,1450,738,857,98,963,195,419,1276
2494,16 / 2 / 2019,"Lyrical :Kamariya Video Song | STREE |Nora Fatehi | Rajkummar Rao | Aastha Gill,Divya Kumar",385,17142599,77576,6914,1621,-1,-1,-1,727,1285,443,1342,1005,1284,158,877,616,993,113,372,1165,514,66,1082,372,913,1242,295,1361
2495,16 / 2 / 2019,Dialogue Promo 7 : Satyameva Jayate â†’ Releasing Tomorrow || John Abraham | Manoj Bajpayee,242,13568348,87554,4608,1370,-1,-1,-1,670,1210,1196,1162,907,407,808,1321,204,1011,1333,1375,1318,59,870,891,1195,1301,206,993,671
2496,16 / 2 / 2019,"Chogada Video Song | Loveyatri | Aayush Sharma | Warina Hussain | Darshan Raval, Lijo/DJ Chetas",253,42908552,31377,2247,920,-1,-1,-1,1096,697,211,1219,295,688,861,92,927,873,682,711,923,1080,512,814,671,1005,1103,1059,979
2497,15 / 2 / 2019,Milap Milan Zaveri : Behind The Camera | Satyameva Jayate | Movie Releasing â–º In 2 DAYS,280,29738098,57183,5463,1780,-1,-1,-1,1392,614,124,346,1485,942,874,142,573,718,482,395,1153,414,548,885,321,1327,622,554,1242
2498,15 / 2 / 2019,Aisha Sharma As Shikha | Satyameva Jayate | Movie Releasing â–º 15 AUGUST 2018,282,79526518,86374,6727,406,-1,-1,-1,69,855,675,643,1064,1135,211,1456,921,474,1090,832,178,469,1299,200,427,821,494,935,67
2499,15 / 2 / 2019,"Making Of Kamariya Video | STREE | Nora Fatehi | Rajkummar Rao | Aastha Gill, Divya Kumar",324,65521964,69707,6046,609,-1,-1,-1,692,1271,223,939,1333,1395,595,1358,321,966,161,865,1420,914,969,806,263,384,697,429,490
2500,15 / 2 / 2019,Satyameva Jayate â†’ 2 Days to Go / Cinemas Now || Book Your Tickets On Paytm (Flat 50% Cashback),239,78405509,42708,8325,1812,-1,-1,-1,810,479,712,733,1277,718,108,512,466,1196,136,995,850,669,925,283,177,511,1232,1091,313
2501,14 / 2 / 2019,"Murder 2: Aye Khuda Video With Lyrics | Emraan Hashmi, Jacqueline Fernandez",297,49255394,87226,5880,1366,-1,-1,-1,380,792,1178,729,1304,96,208,785,1404,194,134,1349,287,826,697,998,1454,576,847,197,1233
2502,14 / 2 / 2019,"Tu Srotu Hai Lyrical | VISHWAROOP 2 | Kamal Haasan, Rahul Bose",338,79158845,10347,5457,1453,-1,-1,-1,1119,904,1119,1494,1203,327,604,246,1085,511,251,542,333,1369,856,697,467,208,576,595,591
2503,14 / 2 / 2019,Chalo Jeete Hain l Celebrity Reviews | Bhushan Kumar,329,71325735,72513,9735,1666,-1,-1,-1,976,728,1074,825,1196,1226,910,1219,548,1083,1372,524,935,1027,1016,642,267,505,92,330,1500
2504,14 / 2 / 2019,"ISHARE TERE Full Audio Song | Guru Randhawa, Dhvani Bhanushali | DirectorGifty | Bhushan Kumar",313,71655292,90041,1113,427,-1,-1,-1,639,906,293,1065,501,615,1223,1060,231,123,52,895,665,1454,1491,326,1246,1451,982,595,1028
2505,13 / 2 / 2019,Dialogue Promo 4: Satyameva Jayate | John Abraham | Manoj Bajpayee | Movie Releasing In â–º 5 Days,182,35264128,75451,5447,389,-1,-1,-1,1025,793,320,934,170,273,1328,712,1399,207,363,1443,1253,1248,1220,1133,314,675,75,952,473
2506,13 / 2 / 2019,Tere Jaisa Tu Hai Full Video Song | FANNEY KHAN | Anil Kapoor |Aishwarya Rai Bachchan |Rajkummar Rao,194,31631897,68753,3727,1992,-1,-1,-1,1036,752,263,1120,1453,912,867,1323,178,631,722,95,840,612,636,1120,276,1113,318,569,307
2507,13 / 2 / 2019,Full Video: Mohabbat Song | FANNEY KHAN | Aishwarya Rai Bachchan | Sunidhi Chauhan | Tanishk Bagchi,196,76477346,79841,9235,918,-1,-1,-1,881,878,1237,1081,203,199,427,1483,581,1231,869,1171,520,694,984,594,539,302,608,634,107
2508,13 / 2 / 2019,Halka Halka Full Video | FANNEY KHAN | Aishwarya Rai Bachchan | Rajkummar Rao | Amit Trivedi,283,26879748,50213,6582,926,-1,-1,-1,1179,1295,57,1496,371,1092,911,352,1264,64,1485,819,1416,416,702,141,1192,983,439,325,440
2509,12 / 2 / 2019,Fu Bai Fu Full Video Song | FANNEY KHAN | Anil Kapoor | Aishwarya Rai Bachchan | Rajkummar Rao,243,75280630,81026,9634,1084,-1,-1,-1,791,451,1369,327,1141,392,920,87,1033,1324,636,958,610,1313,778,72,436,617,1097,1129,427
2510,12 / 2 / 2019,"Official Title Track: Batti Gul Meter Chalu |Shahid Kapoor, Shraddha Kapoor, Divyendu Sharma,Yami Gautam",319,20806582,17737,9906,859,-1,-1,-1,507,100,381,1269,508,1094,389,68,1113,365,1020,605,1168,632,832,624,781,564,329,717,465
2511,12 / 2 / 2019,BAMB Full Audio Song | Sukh/E Muzical Doctorz Feat. Badshah | Jaani,210,65288097,53308,6171,154,-1,-1,-1,101,579,1492,724,1251,436,194,720,1460,1482,578,1196,406,1054,368,684,1013,343,955,612,1162
2512,12 / 2 / 2019,"Kamariya Video Song | STREE | Nora Fatehi | Rajkummar Rao | Aastha Gill, Divya Kumar | Sachin/ Jigar",420,77927797,83092,8450,298,-1,-1,-1,1259,613,1337,778,379,976,1100,693,668,1484,1005,1447,590,1377,597,215,962,1269,1390,735,843
2513,11 / 2 / 2019,"Hey Walla Lyrical Video Song | Jism 2 | Sunny Leone, Randeep Hooda, Arunoday Singh",313,46299142,65154,4687,478,-1,-1,-1,1391,1494,386,300,64,1366,185,122,417,545,695,1349,782,1227,465,206,146,609,1461,575,370
2514,11 / 2 / 2019,Lyrical Video: Tujhko Bhulana | Murder 2 | Imraan hasmi | Jacqueline Fernandez,365,61588706,32032,1179,1207,-1,-1,-1,1269,1275,386,342,1245,478,534,1193,283,823,261,499,561,264,908,950,276,674,401,376,390
