SerialId,Date,SongTitle,durationSec,viewCount,likeCount,dislikeCount,commentCount,Nov-12,Dec-12,Jan-13,Feb-13,Mar-13,Apr-13,May-13,Jun-13,Jul-13,Aug-13,Sep-13,Oct-13,Nov-13,Dec-13,Jan-14,Feb-14,Mar-14,Apr-14,May-14,Jun-14,Jul-14,Aug-14,Sep-14,Oct-14,Nov-14,Dec-14,Jan-15,Feb-15,Mar-15,Apr-15,May-15,Jun-15,Jul-15,Aug-15,Sep-15,Oct-15,Nov-15,Dec-15,Jan-16,Feb-16,Mar-16,Apr-16,May-16,Jun-16,Jul-16,Aug-16,Sep-16,Oct-16,Nov-16,Dec-16,Jan-17,Feb-17,Mar-17,Apr-17,May-17,Jun-17,Jul-17,Aug-17,Sep-17,Oct-17,Nov-17,Dec-17,Jan-18,Feb-18,Mar-18,Apr-18,May-18,Jun-18,Jul-18,Aug-18,Sep-18,Oct-18,18-Nov,18-Dec,19-Jan,19-Feb,19-Mar,19-Apr,19-May,19-Jun,19-Jul,19-Aug,19-Sep,19-Oct,19-Nov,19-Dec,20-Jan,20-Feb,20-Mar,20-Apr,20-May,20-Jun,20-Jul,20-Aug,20-Sep,20-Oct
2075,26 / 2 / 2015,"Jab Se Mera Dil Video Song | AMAVAS | Sachiin J Joshi & Nargis Fakhri | Armaan Malik, Palak Muchhal",370,14426794,10478,4149,1347,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1310,1193,1381,625,97,994,367,543,829,570,1306,680,431,78,410,724,1132,741,1467,536,770,213,308,348,751,567,108,760,836,1480,47,713,824,300,1287,1237,1355,674,143,999,879,1427,369,316,249,647,1363,654,397,132,935,1249,1073,617,1299,389,599,1488,1275,1019,840,1207,1383,245,1066,1453,1422,567,1111
2076,25 / 2 / 2015,"Right By Your Side With Lyrics | Ra.One | ShahRukh Khan, Kareena Kapoor",223,72440087,50925,7254,674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,908,1034,1032,1446,397,606,421,68,41,1162,824,1016,899,843,733,542,638,483,828,1320,1305,399,1242,593,213,481,1270,575,78,625,559,412,433,1369,390,667,1355,506,45,782,1465,1325,1408,148,700,726,233,55,1320,62,798,1436,1278,1494,1006,815,1361,634,512,233,943,1255,1431,1209,360,438,493,703,760
2077,24 / 2 / 2015,Pal Mein Mila Jahan With Lyrics | Aashayein | Shankar Mahadevan,354,13708585,60869,7789,1736,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,65,1279,1162,1303,717,300,911,848,865,1323,299,86,942,1176,459,574,257,1412,1433,837,94,251,174,229,1208,355,59,1006,179,222,1107,213,276,1107,161,1263,451,94,788,594,115,1044,832,1354,588,60,1060,1226,557,899,127,1077,614,1125,68,555,1117,345,867,484,697,1097,1131,55,494,901,475,584
2078,23 / 2 / 2015,"Saiyaan Lyrical Video | Ishkq In Paris | Preity Zinta, Rhehan Malliek",245,18206933,26112,1968,1975,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,201,417,453,1286,459,1276,528,942,1015,813,1252,712,1399,612,1324,276,912,607,203,867,43,80,1479,1359,1169,187,790,914,1440,431,1008,532,433,1138,1097,677,941,1214,385,225,1256,927,361,1075,358,588,1123,1127,67,539,1429,1070,484,848,1004,234,618,289,54,262,163,1382,1076,1038,440,871,437,1277,126
2079,22 / 2 / 2015,"ZERO: Husn Parcham Song Teaser | Shah Rukh Khan, Katrina Kaif, Anushka Sharma | T/Series",347,54281224,60408,3777,945,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,288,698,1129,195,925,755,1301,154,224,864,721,297,183,123,1028,495,610,483,261,1412,474,575,882,136,760,1301,163,489,127,744,1262,639,261,1449,1083,1387,887,937,229,1370,705,1310,1053,1026,1101,201,1436,421,411,80,893,1030,664,567,348,1294,589,857,85,965,757,548,226,988,295,1403,192,237,963
2080,21 / 2 / 2015,"Zero: ISSAQBAAZI Full Song | Shah Rukh Khan, Salman Khan, Anushka Sharma, Katrina Kaif | T/Series",316,16130082,93717,1619,1870,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,375,479,132,735,109,996,1095,1131,399,99,1108,841,257,1465,411,583,1320,796,95,584,1264,1254,574,405,1369,1221,1335,1371,384,887,78,764,826,956,762,177,1106,1168,1208,67,394,936,882,424,697,803,1459,249,1285,885,1469,1062,935,462,216,1384,228,1005,1473,464,63,414,903,1000,1384,831,668,1170,898
2081,20 / 2 / 2015,"Zero: ISSAQBAAZI With Lyrics | Shah Rukh Khan, Salman Khan, Anushka Sharma, Katrina Kaif | T/Series",290,73847490,43009,7196,947,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,1469,1313,110,1075,690,1185,1241,682,1019,893,523,1012,961,336,1348,1109,195,604,908,813,575,1053,83,243,293,1091,1062,1023,217,780,959,889,472,1303,1495,820,1399,392,1243,563,1035,1033,977,1290,122,304,685,132,959,1170,257,881,234,448,1339,1355,68,799,399,542,943,163,691,1179,384,582,553,1485
2082,19 / 2 / 2015,"Lyrical : WHAT A WONDERFUL WORLD | Guzaarish | Hrithik Roshan,Aishwarya Rai Bachchan",209,19450995,90548,4928,1740,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1179,523,68,1117,260,1289,1209,1262,949,460,379,248,64,569,813,548,293,439,356,660,1177,1246,528,315,1493,506,1410,297,245,1423,113,297,1024,1144,1298,59,1421,621,730,969,787,386,854,648,1166,115,490,967,1147,989,1427,671,329,641,760,1376,589,665,66,910,1113,1150,626,1401,931,1351,417,1330,239
2083,18 / 2 / 2015,"Oh My Love With Lyrics | Raaz 3 I Emraan Hashmi, Esha Gupta, Bipasha Basu",321,20764387,11691,4176,1189,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,88,1053,325,1358,495,706,541,715,354,203,1205,316,436,623,1370,1494,883,1250,839,1137,828,536,1452,1420,1091,1352,950,64,1431,412,128,637,168,499,1377,832,456,363,810,437,471,996,954,1314,338,505,1071,152,212,1337,1355,763,120,502,672,262,537,1346,364,266,46,474,1141,1212,640,823,992,1080,842
2084,17 / 2 / 2015,"Keh Na Sakoon Lyrical Video | Guzaarish | Hrithik Roshan, Aishwarya Rai Bachchan",308,29294555,50519,1446,1629,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1328,470,985,736,329,1413,1227,367,1313,581,665,979,1416,761,1490,364,170,494,1326,989,569,1116,1217,1173,510,876,918,870,1333,156,663,170,104,1377,718,635,1410,348,860,1384,525,657,1380,1387,250,110,1323,139,352,345,1155,1131,866,1441,149,806,387,160,666,446,730,913,501,1268,729,922,1025,228,1054
2085,16 / 2 / 2015,"Dhundhli Dhundhli Shaam Hui Lyrical | Guzaarish | Hrithik Roshan, Aishwarya Rai",293,76200412,89478,2208,511,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,719,50,994,891,342,955,841,1142,488,883,1409,1280,1075,475,419,161,516,1499,1077,1271,412,443,1355,549,609,1477,1270,534,694,1228,712,725,1404,775,544,780,333,355,416,546,965,715,1004,1143,973,751,514,216,170,1447,646,1048,1291,975,553,308,471,405,440,1490,499,1455,1467,844,1198,369,651,1123,1207
2086,15 / 2 / 2015,"SALAAM ROCKY BHAI | KGF Chapter 1 | Yash, Srinidhi Shetty | Prashanth Neel",309,65049742,75540,1693,632,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,618,797,240,1287,1387,803,1051,680,293,1049,1457,1206,567,547,882,266,1120,766,1270,424,706,1283,65,697,759,1499,453,370,221,365,540,1194,145,1479,940,1390,1103,117,1076,638,628,844,609,1136,249,676,910,116,1347,945,796,750,417,636,926,949,213,1287,1223,212,1087,673,983,756,1243,860,774,871,1093
2087,14 / 2 / 2015,Leja Re Audio Song | Dhvani Bhanushali | Tanishk Bagchi | Rashmi Virag | Siddharth,229,23190106,81054,4474,1268,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,801,726,303,872,1056,706,986,54,198,1133,1339,1497,463,1234,1102,870,351,1425,287,214,1272,287,352,544,1442,970,968,176,410,902,1275,838,456,884,1480,44,814,1268,1238,1205,1009,1145,1474,295,1333,123,642,391,972,435,1199,1188,822,642,1075,1133,1155,808,342,90,641,605,108,101,1181,763,1251,1284,1409
2088,13 / 2 / 2015,Full Audio: Jatt Da Flag Song | Jazzy B & Kaur B | Tru/Skool | Amrit Bova,292,47454261,90203,1190,1874,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,517,1271,569,950,760,799,932,1191,675,1100,597,1043,1391,436,709,282,988,1201,756,1293,542,1166,466,1211,784,308,541,410,584,613,273,179,629,1006,1191,505,117,682,1368,1247,339,149,602,645,857,984,840,547,1126,923,604,1028,590,529,764,891,81,282,1283,1207,340,65,745,1409,337,247,1225,997,1029
2089,12 / 2 / 2015,NAIN NA JODEEN Full Song | Akhil Sachdeva & Ruhi Singh | Rochak Kohli | T/Series,372,32344919,38567,9260,831,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,221,318,1398,584,235,316,1073,1245,1461,627,775,1292,965,1449,583,852,479,1290,52,943,417,807,1451,157,671,660,569,460,761,691,544,1056,1231,531,769,1128,358,887,1361,1324,1212,825,610,475,971,577,592,111,1223,1316,108,633,1169,453,98,371,647,91,587,857,265,721,539,820,580,78,979,1245,1493
2090,11 / 2 / 2015,Full Audio : Dilbar Arabic Version | Fnaire Feat. Nora Fatehi,213,46007085,98851,8873,1121,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,820,976,1163,459,629,1120,784,1364,845,1083,944,458,1016,1327,494,1230,1275,470,1220,1012,1031,1219,819,1188,665,1062,1242,1289,1295,961,1325,1342,437,547,273,1264,1219,1104,1395,1003,1100,689,591,1436,886,763,1248,1338,1421,886,1491,1112,1036,150,40,300,838,343,612,956,1235,940,810,402,978,306,304,1026,1321
2091,10 / 2 / 2015,Shukriya Zindagi Lyrical | Aashayein | John Abraham | Shafqat Amanat Ali,290,37384236,97929,3127,666,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,109,906,1477,509,614,565,1065,265,724,810,1224,1204,904,377,1418,733,1037,454,680,153,1299,972,1340,101,284,232,519,667,1394,252,1435,103,954,215,958,485,209,1196,309,1048,1168,1057,1192,361,897,1349,703,422,808,501,366,146,123,1197,943,1378,768,1203,821,280,838,1019,1193,771,404,1295,742,232,866
2092,9 / 2 / 2015,"Raftaarein Song With Lyrics | Ra.One | Shahrukh Khan, Kareena Kapoor",307,66131598,81607,1349,542,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,923,179,1057,1403,465,1241,1196,912,1302,318,756,472,321,236,261,244,352,540,102,703,495,481,1011,819,313,1004,610,630,745,349,1356,234,678,278,882,176,1213,86,574,1094,1418,74,1359,132,918,358,507,519,1360,1232,79,797,227,779,1227,596,1103,132,847,514,1468,589,316,1151,865,805,506,868,1340
2093,8 / 2 / 2015,"Jiya Mora With Lyrics | Ra.One | ShahRukh Khan, Kareena Kapoor",403,55201087,85206,9920,1266,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,237,1436,1002,1079,1180,444,396,505,495,778,1416,1198,1060,1091,655,227,796,1397,743,1016,276,942,1345,285,397,1266,67,1419,541,446,1412,476,265,972,540,1037,865,98,1165,51,738,1378,676,1079,855,1303,364,451,1279,140,1143,758,326,327,1446,232,509,852,571,1223,1454,468,964,1270,328,955,1050,1129,1461
2094,7 / 2 / 2015,"Chala Aaya Pyar With Lyrics | John Abraham, Anaitha Nair | Mohit Chauhan | Aashayein",203,75427517,40076,8200,349,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,999,433,1431,1206,305,166,758,839,1421,983,753,722,905,422,306,471,622,1310,566,1209,1471,112,1326,77,444,1018,387,860,280,1096,1320,780,1072,775,48,694,953,583,68,1445,405,626,430,921,440,721,1021,655,158,438,1455,985,1138,159,196,605,676,1274,255,755,437,1422,743,312,1095,1002,970,281,885
2095,6 / 2 / 2015,"Bhare Naina With Lyrics | Ra One | ShahRukh Khan, Kareena Kapoor",350,23648847,98566,6249,473,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1242,181,188,882,595,1080,678,1281,1302,697,1098,599,596,985,927,1248,970,1369,1092,1414,1347,308,553,282,1304,694,123,817,501,358,856,641,876,276,1239,66,1239,268,1226,1257,180,852,1114,1106,1278,226,560,40,1025,436,1368,1165,923,526,533,97,1237,465,198,540,80,79,1278,561,1194,277,1370,1254,301
2096,5 / 2 / 2015,"Ab Mujhko Jeena With Lyrics | Aashayein | John Abraham, Anaitha Nair, Shreyas Talpade.",351,75384720,88419,3326,392,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1272,69,1105,807,832,92,562,1459,109,1205,1419,250,790,1253,750,212,540,1412,53,941,312,805,1368,195,414,461,418,947,1053,1136,1068,1409,250,256,983,290,419,267,1045,549,400,1368,341,1176,1095,657,503,157,185,382,184,1263,1329,658,644,588,1125,1414,313,778,1239,1167,549,606,1497,1135,503,1397,511
2097,4 / 2 / 2015,Trend Lyrical Video | PBX 1 | Sidhu Moose Wala | Snappy | Latest Punjabi Songs 2018,329,62055920,95485,3280,510,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,705,1173,554,489,1192,424,937,138,262,1187,574,673,1396,650,1342,1500,1143,792,999,1145,917,221,970,729,1022,932,1278,948,378,1416,1006,772,723,1254,708,1350,201,1296,812,1202,1182,1270,1312,1063,1102,891,636,455,790,600,421,482,504,86,116,1221,1010,662,1173,428,573,149,1299,95,1066,1099,128,1128,789
2098,3 / 2 / 2015,"SIMMBA: Aankh Marey | Ranveer Singh, Sara Ali Khan | Tanishk Bagchi, Mika, Neha Kakkar, Kumar Sanu",403,74667540,38210,7421,773,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,445,147,351,830,967,908,1353,299,163,464,1207,1478,930,1180,1273,921,460,1022,1402,308,670,1246,1328,495,1128,1498,1169,461,676,908,1482,1359,1276,250,1051,225,344,477,1084,953,415,356,103,1371,650,788,1490,63,639,1361,849,1249,1333,351,149,638,510,776,909,237,1084,815,505,327,1002,582,540,910,374
2099,2 / 2 / 2015,"Zero: ISSAQBAAZI Video Song | Shah Rukh Khan, Salman Khan, Anushka Sharma, Katrina Kaif | T/Series",361,34937280,22694,3070,1252,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1242,742,922,388,43,1405,1251,418,1340,994,530,579,1206,1359,1428,721,1137,706,1335,115,1274,1455,816,696,1109,168,1205,837,83,1058,268,1150,659,556,640,600,767,263,578,690,437,937,59,1222,648,1402,1208,896,1343,1030,539,757,636,264,969,241,68,494,1095,748,1421,246,1223,915,1340,196,43,291,90
2100,1 / 2 / 2015,"ZERO: Mere Naam Tu Full Song | Shah Rukh Khan, Anushka Sharma, Katrina Kaif | T/Series",274,52649783,40066,4635,1818,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,909,1160,1468,949,804,1260,954,611,852,1166,898,651,653,767,596,326,1004,974,258,1499,1458,1322,528,195,1268,234,509,1294,503,899,1267,592,1391,1451,798,897,678,1442,1441,513,894,105,197,603,229,810,491,1039,471,391,1200,712,166,1363,1273,741,1014,558,989,1179,945,207,698,511,130,1336,924,503,509
2101,31 / 1 / 2015,Ae Zindagi Video Song | THE DARK SIDE OF LIFE â€“ MUMBAI CITY | Aftab Hashim Sabri Brothers,379,53562228,35412,8632,1490,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1057,100,88,631,137,1144,75,120,570,100,1021,762,1190,1441,503,844,59,1260,1430,481,1409,726,127,685,64,919,1496,1311,100,405,702,819,44,1423,1165,1077,49,449,723,745,1186,1181,333,102,752,334,666,527,1421,998,1111,1098,330,594,1190,1342,1241,150,182,559,772,728,1033,388,1459,756,1447,565,919,833
2102,30 / 1 / 2015,Aawargi Deewangi (Video) | THE DARK SIDE OF LIFE â€“ MUMBAI CITY | Mohammed Irfan,185,75730156,27469,8410,1193,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,542,1194,263,332,1294,806,1333,956,327,249,773,899,1138,688,1211,688,641,315,257,1139,353,1039,950,1362,1178,1206,835,943,1493,629,157,805,1368,1364,104,334,1215,377,745,1085,354,1134,170,1268,208,87,1435,1405,550,1482,352,787,691,1355,264,378,756,918,1052,311,374,1016,1303,1433,292,1361,1169,1183,1350,429
2103,29 / 1 / 2015,"ZERO: Mere Naam Tu Lyrical Song | Shah Rukh Khan, Anushka Sharma, Katrina Kaif | T/Series",295,19421963,53728,1411,755,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,645,1198,1249,816,1472,607,1124,1005,165,672,366,269,1126,903,1333,1500,406,1258,366,1357,401,69,1031,332,777,106,560,252,1121,570,893,344,865,373,674,1389,1240,250,1125,288,1046,577,599,1177,1334,56,1345,1425,1006,731,830,732,1068,101,509,884,437,1042,1482,95,687,600,1247,1015,482,1008,628,167,57,1206
2104,28 / 1 / 2015,Dilbar Arabic Version | Fnaire Feat. Nora Fatehi,194,10312830,72847,7455,548,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1181,1404,1286,1318,277,920,736,1495,403,1343,1163,1413,1252,700,724,1293,409,1366,810,1081,400,984,1049,977,651,574,439,445,1240,420,138,1419,1482,241,1161,1470,1415,1356,651,541,141,750,1009,1087,351,768,478,1483,1298,55,898,1141,913,544,70,70,1480,322,874,1139,137,303,476,464,506,444,1367,202,574,1190
2105,27 / 1 / 2015,Jatt Da Flag Video Song | Jazzy B & Kaur B | Tru/Skool | Amrit Bova,183,38527073,68334,4477,1155,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1027,527,421,919,344,81,1012,781,379,757,908,838,652,98,907,558,338,947,1225,1247,1387,1410,771,1182,365,101,1494,964,765,932,336,489,212,416,538,150,173,848,854,674,541,396,1316,963,834,1209,427,476,381,1156,363,462,947,334,1295,833,871,155,896,1430,279,1223,1044,1117,931,227,856,760,1479,1245
2106,26 / 1 / 2015,Song Teaser : Dilbar Arabic | feat. Nora Fatehi & Fnaire | Full Song Releasing On 30 November 2018,228,33515834,30433,3956,860,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,116,1412,1392,71,710,1030,106,637,194,671,149,692,1317,373,496,1247,209,1429,828,1193,1192,65,1008,1372,967,813,1069,317,1070,889,586,946,225,1224,120,293,1127,135,498,535,494,1360,567,692,145,96,129,940,682,634,337,197,1165,774,168,1138,302,1458,494,1367,101,374,320,1183,1386,40,1282,359,996,190
2107,25 / 1 / 2015,Badfella Video With Lyrics | PBX 1 | Sidhu Moose Wala | Harj Nagra | Latest Punjabi Songs 2018,260,16029264,43304,1323,1587,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,416,1147,1367,1390,906,1124,334,823,617,1461,598,342,1212,656,616,858,153,490,676,947,1279,461,283,843,150,104,724,229,799,596,83,1419,616,560,1193,684,603,1096,259,44,453,200,87,645,907,813,1004,1345,1252,1329,417,1101,876,619,87,81,116,544,468,835,129,151,675,59,1325,1138,913,921,57,1488
2108,24 / 1 / 2015,I'm Better Now Video With Lyrics | Sidhu Moose Wala | Snappy | Latest Punjabi Songs 2018,185,37391464,18261,4398,1590,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1210,671,1431,1452,309,140,977,1377,1428,550,478,1035,570,1499,774,350,218,922,872,379,1402,593,273,1126,713,160,413,899,684,662,181,986,1017,855,1321,1307,550,482,868,736,417,1437,1433,789,1185,968,224,757,188,1430,1232,645,923,260,1017,218,112,841,609,1174,714,391,1266,960,552,1149,292,625,208,357
2109,23 / 1 / 2015,Humnava Mere | T/Series Acoustics | Jubin Nautiyal | Romantic Songs,277,68182845,14864,4462,454,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,882,118,495,159,202,953,1380,774,175,181,236,1130,370,1326,1290,1205,1324,51,412,903,853,124,103,207,653,1244,353,272,1197,60,169,320,502,876,746,1136,1333,452,1000,310,975,1113,991,604,1467,408,1404,566,1425,1180,1068,306,1469,374,1423,872,507,256,1033,65,186,350,257,1311,627,283,828,525,1075,194
2110,22 / 1 / 2015,Muddaton Video Song | THE DARK SIDE OF LIFE â€“ MUMBAI CITY | Amit Mishra,183,72660117,97385,2688,923,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,620,1171,500,1479,1208,376,930,79,1039,972,54,1040,1154,1022,1235,412,358,671,323,1027,640,558,525,318,653,1344,768,1448,759,149,400,376,427,355,927,1116,1166,1194,1066,584,189,336,296,523,929,1163,1430,376,1228,1162,1099,1322,876,987,278,642,1222,857,1131,235,1198,1388,527,1190,1344,1148,1493,1197,991,921
2111,21 / 1 / 2015,Rafta Rafta Lyrical | Raaz 3 I Emraan Hashmi I Esha Gupta I Bipasha Basu,387,31936838,90936,9657,1378,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,794,787,1125,445,1138,734,265,1302,89,603,877,586,831,104,1206,1342,108,685,1306,734,875,90,190,410,1379,1193,181,318,322,62,488,88,984,369,174,1045,1234,1481,1152,528,560,1033,1355,383,1091,583,735,206,1209,818,217,1164,354,1011,665,150,1210,81,705,1240,787,999,354,1224,953,707,448,452,361,484
2112,20 / 1 / 2015,"Kya Raaz Hai Lyrical Video | Raaz 3 | Bipasha Basu, Emraan Hashmi",251,55227891,42272,5886,1793,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,699,685,871,1337,1317,493,363,439,837,1174,1155,1423,1277,1260,896,644,1382,1190,819,472,943,1379,599,1123,1123,489,952,870,211,974,1245,261,1137,1109,963,835,906,1053,524,175,913,1430,397,738,1108,144,40,167,299,1254,991,148,568,920,1187,696,1259,357,812,1228,954,682,595,618,1051,282,891,1235,97,688
2113,19 / 1 / 2015,Saiba Lyrical Video | Guzaarish | Hrithik Roshan | Aishwarya Rai Bachchan,334,24403156,88415,3331,807,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,906,979,1288,295,1249,990,775,540,1401,921,1331,1365,123,930,673,869,383,412,578,790,835,1158,1015,853,597,1307,876,563,840,243,1083,1053,384,338,986,1153,1226,964,99,450,255,610,500,1227,654,860,640,549,234,1002,1098,660,179,1068,1492,1169,1067,688,1004,106,722,1181,152,512,51,716,468,166,258,1002
2114,18 / 1 / 2015,Lyrical Video: Chaand Ki Katori | Guzaarish | Hrithik Roshan | Harshdeep Kaur,237,24732439,74283,1588,826,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,688,1290,374,1272,541,1369,988,438,299,803,323,351,718,1038,1366,1261,616,162,1467,872,493,300,529,462,840,770,278,521,1248,1282,1353,451,368,397,585,747,1353,903,510,1480,42,859,262,1385,605,170,617,1178,1238,843,1235,1463,557,1298,439,290,951,376,1485,1340,542,487,1016,1133,984,496,53,989,160,682
2115,17 / 1 / 2015,Guru Randhawa TERE TE ft. Ikka | Bhushan Kumar | Zaara Y | Director Gifty | Vee Abhijit V | T/Series,195,45003219,57638,5711,1294,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,199,448,212,858,62,336,465,1117,844,1172,1353,995,1125,861,945,907,450,1055,1312,976,1282,257,1345,49,197,462,216,601,194,140,619,1271,622,599,42,175,818,1119,638,542,1458,836,1059,988,1112,709,1252,248,1346,1402,393,693,846,1051,248,504,262,1429,393,1172,316,959,459,639,785,1394,226,76,402,819
